is_return,is_sharpe,is_maxdd,is_trades,is_trades_yr,bh_return_is,oos_return,oos_sharpe,oos_maxdd,oos_trades,oos_trades_yr,bh_return,vs_bh,leader,follower,lag,threshold,hold_days,correlation,stability
-60.82,-2.9198,65.68,22,30.5,39.1,-36.17,-7.8487,36.17,10,32.3,-34.92,-1.24,^VIX3M,FNGU,3,0.02,3,0.187388,0.119
46.73,1.5496,26.37,18,24.9,39.1,15.52,2.8819,3.11,7,22.6,-34.92,50.44,^VIX3M,FNGU,3,0.02,5,0.187388,0.119
16.07,0.8356,30.41,11,15.2,39.1,7.22,0.7966,22.4,5,16.2,-34.92,42.14,^VIX3M,FNGU,3,0.02,10,0.187388,0.119
-35.7,-0.6951,53.07,7,9.7,39.1,2.74,0.4048,11.48,3,9.7,-34.92,37.66,^VIX3M,FNGU,3,0.02,20,0.187388,0.119
9.57,1.2176,43.34,27,37.4,39.1,-20.34,-8.5992,24.24,10,32.3,-34.92,14.58,^VIX3M,FNGU,3,0.03,1,0.187388,0.119
-8.48,0.0279,38.7,18,24.9,39.1,-38.05,-10.1685,38.05,8,25.8,-34.92,-3.13,^VIX3M,FNGU,3,0.03,3,0.187388,0.119
49.27,1.7019,24.16,16,22.2,39.1,-1.58,-0.2399,8.3,6,19.4,-34.92,33.35,^VIX3M,FNGU,3,0.03,5,0.187388,0.119
-1.05,0.4072,30.41,11,15.2,39.1,-18.3,-2.4941,24.77,4,12.9,-34.92,16.62,^VIX3M,FNGU,3,0.03,10,0.187388,0.119
-44.19,-1.2599,53.07,7,9.7,39.1,-1.5,-0.0222,11.48,2,6.5,-34.92,33.42,^VIX3M,FNGU,3,0.03,20,0.187388,0.119
-46.42,-7.1326,46.42,21,29.1,39.1,7.05,9.4985,0.94,6,19.4,-34.92,41.97,^VIX3M,FNGU,3,0.05,1,0.187388,0.119
-49.33,-2.8858,57.73,15,20.8,39.1,-5.13,-1.8104,6.66,6,19.4,-34.92,29.8,^VIX3M,FNGU,3,0.05,3,0.187388,0.119
36.74,1.5769,25.83,13,18.0,39.1,3.51,0.9521,11.14,4,12.9,-34.92,38.43,^VIX3M,FNGU,3,0.05,5,0.187388,0.119
-19.5,-0.1628,30.41,11,15.2,39.1,4.45,0.7034,15.82,4,12.9,-34.92,39.37,^VIX3M,FNGU,3,0.05,10,0.187388,0.119
-59.14,-2.597,59.14,6,8.3,39.1,-1.5,-0.0222,11.48,2,6.5,-34.92,33.42,^VIX3M,FNGU,3,0.05,20,0.187388,0.119
-41.87,-7.3364,41.87,15,20.8,39.1,-0.44,-0.4969,4.12,5,16.2,-34.92,34.48,^VIX3M,FNGU,3,0.07,1,0.187388,0.119
-32.31,-2.2725,41.81,11,15.2,39.1,-12.89,-4.1666,12.89,4,12.9,-34.92,22.03,^VIX3M,FNGU,3,0.07,3,0.187388,0.119
-20.55,-2.1359,27.19,10,13.8,39.1,-4.5,-1.1647,10.67,3,9.7,-34.92,30.42,^VIX3M,FNGU,3,0.07,5,0.187388,0.119
14.31,0.8742,25.72,8,11.1,39.1,-0.82,0.1506,15.82,3,9.7,-34.92,34.1,^VIX3M,FNGU,3,0.07,10,0.187388,0.119
-13.31,-0.3769,26.91,5,6.9,39.1,-33.98,-6.649,33.98,2,6.5,-34.92,0.94,^VIX3M,FNGU,3,0.07,20,0.187388,0.119
3.53,1.3415,9.43,11,15.2,161.11,-10.01,-6.4954,13.86,4,12.9,-21.58,11.57,FNGU,WGMI,14,0.01,1,-0.109598,0.2034
27.5,3.4561,17.61,9,12.5,161.11,4.15,2.0629,6.03,4,12.9,-21.58,25.73,FNGU,WGMI,14,0.01,3,-0.109598,0.2034
-44.87,-4.1268,44.87,8,11.1,161.11,-12.43,-9.9237,12.43,3,9.7,-21.58,9.15,FNGU,WGMI,14,0.01,5,-0.109598,0.2034
-45.86,-3.3793,49.22,7,9.7,161.11,15.62,2.1591,5.8,3,9.7,-21.58,37.2,FNGU,WGMI,14,0.01,10,-0.109598,0.2034
210.54,7.2115,0.0,5,6.9,161.11,-2.41,-0.2833,8.81,2,6.5,-21.58,19.17,FNGU,WGMI,14,0.01,20,-0.109598,0.2034
-16.92,-5.7785,22.52,10,13.8,161.11,-3.84,-3.5632,8.31,4,12.9,-21.58,17.74,FNGU,WGMI,14,0.02,1,-0.109598,0.2034
-0.73,0.3079,18.45,9,12.5,161.11,-7.6,-3.6762,9.29,3,9.7,-21.58,13.98,FNGU,WGMI,14,0.02,3,-0.109598,0.2034
-3.43,0.1504,22.81,8,11.1,161.11,-6.22,-4.7565,7.62,3,9.7,-21.58,15.36,FNGU,WGMI,14,0.02,5,-0.109598,0.2034
-38.74,-2.6595,47.26,6,8.3,161.11,32.04,5.5065,0.0,3,9.7,-21.58,53.62,FNGU,WGMI,14,0.02,10,-0.109598,0.2034
210.54,7.2115,0.0,5,6.9,161.11,-16.52,-1.9498,18.41,2,6.5,-21.58,5.06,FNGU,WGMI,14,0.02,20,-0.109598,0.2034
-2.31,-0.2239,14.02,10,13.8,161.11,18.57,13.6383,0.0,4,12.9,-21.58,40.14,FNGU,WGMI,14,0.03,1,-0.109598,0.2034
-10.29,-0.7205,26.3,9,12.5,161.11,-7.6,-3.6762,9.29,3,9.7,-21.58,13.98,FNGU,WGMI,14,0.03,3,-0.109598,0.2034
21.4,2.8989,9.82,8,11.1,161.11,-6.22,-4.7565,7.62,3,9.7,-21.58,15.36,FNGU,WGMI,14,0.03,5,-0.109598,0.2034
6.81,0.6843,24.84,6,8.3,161.11,28.15,6.9815,0.0,2,6.5,-21.58,49.72,FNGU,WGMI,14,0.03,10,-0.109598,0.2034
-33.81,-0.5444,50.58,4,5.5,161.11,4.44,47.71,0.0,2,6.5,-21.58,26.02,FNGU,WGMI,14,0.03,20,-0.109598,0.2034
-15.05,-5.5353,20.78,8,11.1,161.11,17.53,15.889,0.0,3,9.7,-21.58,39.11,FNGU,WGMI,14,0.05,1,-0.109598,0.2034
-16.76,-2.3685,24.54,7,9.7,161.11,-7.6,-3.6762,9.29,3,9.7,-21.58,13.98,FNGU,WGMI,14,0.05,3,-0.109598,0.2034
-11.57,-1.6238,12.94,7,9.7,161.11,-6.22,-4.7565,7.62,3,9.7,-21.58,15.36,FNGU,WGMI,14,0.05,5,-0.109598,0.2034
-20.49,-1.3243,24.84,4,5.5,161.11,18.43,3.0616,1.49,2,6.5,-21.58,40.01,FNGU,WGMI,14,0.05,10,-0.109598,0.2034
-39.89,-0.6837,55.11,3,4.2,161.11,4.44,47.71,0.0,2,6.5,-21.58,26.02,FNGU,WGMI,14,0.05,20,-0.109598,0.2034
-9.25,-6.2027,12.61,6,8.3,161.11,2.91,19.9685,0.0,2,6.5,-21.58,24.49,FNGU,WGMI,14,0.07,1,-0.109598,0.2034
-16.31,-5.7375,18.42,6,8.3,161.11,6.22,4.2557,1.66,2,6.5,-21.58,27.8,FNGU,WGMI,14,0.07,3,-0.109598,0.2034
-18.98,-3.1574,21.17,6,8.3,161.11,19.83,38.5536,0.0,2,6.5,-21.58,41.4,FNGU,WGMI,14,0.07,5,-0.109598,0.2034
3.82,0.5976,10.96,4,5.5,161.11,2.46,5.246,0.0,2,6.5,-21.58,24.04,FNGU,WGMI,14,0.07,10,-0.109598,0.2034
-60.51,-2.0273,66.44,3,4.2,161.11,28.53,0.0,0.0,1,3.2,-21.58,50.11,FNGU,WGMI,14,0.07,20,-0.109598,0.2034
17.78,6.9106,5.7,11,14.5,157.56,-14.57,-7.3556,18.76,5,15.2,-41.99,27.42,ROBN,WGMI,14,0.01,1,-0.131638,0.1688
-3.31,-0.1637,12.41,10,13.2,157.56,0.92,0.5538,8.54,4,12.1,-41.99,42.91,ROBN,WGMI,14,0.01,3,-0.131638,0.1688
26.82,2.0944,17.56,9,11.9,157.56,9.1,2.5127,5.09,4,12.1,-41.99,51.09,ROBN,WGMI,14,0.01,5,-0.131638,0.1688
-71.6,-4.5181,71.6,7,9.2,157.56,-16.6,-1.7341,21.93,3,9.1,-41.99,25.4,ROBN,WGMI,14,0.01,10,-0.131638,0.1688
-52.26,-0.6716,70.07,5,6.6,157.56,15.45,1.5952,4.72,2,6.1,-41.99,57.44,ROBN,WGMI,14,0.01,20,-0.131638,0.1688
10.05,4.5051,6.94,11,14.5,157.56,-1.87,-0.6458,10.47,5,15.2,-41.99,40.13,ROBN,WGMI,14,0.02,1,-0.131638,0.1688
-3.31,-0.1637,12.41,10,13.2,157.56,5.79,2.4384,6.26,4,12.1,-41.99,47.78,ROBN,WGMI,14,0.02,3,-0.131638,0.1688
6.72,0.7938,17.56,9,11.9,157.56,9.1,2.5127,5.09,4,12.1,-41.99,51.09,ROBN,WGMI,14,0.02,5,-0.131638,0.1688
-46.55,-2.0744,46.55,7,9.2,157.56,-16.6,-1.7341,21.93,3,9.1,-41.99,25.4,ROBN,WGMI,14,0.02,10,-0.131638,0.1688
-88.22,-5.0629,88.22,5,6.6,157.56,15.45,1.5952,4.72,2,6.1,-41.99,57.44,ROBN,WGMI,14,0.02,20,-0.131638,0.1688
-18.33,-7.4281,18.33,11,14.5,157.56,-1.87,-0.6458,10.47,5,15.2,-41.99,40.13,ROBN,WGMI,14,0.03,1,-0.131638,0.1688
-16.8,-1.6142,23.04,10,13.2,157.56,5.79,2.4384,6.26,4,12.1,-41.99,47.78,ROBN,WGMI,14,0.03,3,-0.131638,0.1688
-10.63,-0.5206,18.16,9,11.9,157.56,9.1,2.5127,5.09,4,12.1,-41.99,51.09,ROBN,WGMI,14,0.03,5,-0.131638,0.1688
-16.02,-0.2356,28.12,7,9.2,157.56,-16.6,-1.7341,21.93,3,9.1,-41.99,25.4,ROBN,WGMI,14,0.03,10,-0.131638,0.1688
-70.76,-1.4062,70.76,5,6.6,157.56,15.45,1.5952,4.72,2,6.1,-41.99,57.44,ROBN,WGMI,14,0.03,20,-0.131638,0.1688
-17.99,-4.9348,21.46,11,14.5,157.56,2.03,1.5037,7.92,4,12.1,-41.99,44.02,ROBN,WGMI,14,0.05,1,-0.131638,0.1688
-4.26,-0.1927,24.19,9,11.9,157.56,-1.07,-0.0994,8.2,4,12.1,-41.99,40.93,ROBN,WGMI,14,0.05,3,-0.131638,0.1688
-10.63,-0.5206,18.16,9,11.9,157.56,9.1,2.5127,5.09,4,12.1,-41.99,51.09,ROBN,WGMI,14,0.05,5,-0.131638,0.1688
9.04,0.7273,13.75,7,9.2,157.56,-16.6,-1.7341,21.93,3,9.1,-41.99,25.4,ROBN,WGMI,14,0.05,10,-0.131638,0.1688
-61.31,-1.3164,61.31,5,6.6,157.56,-13.11,-8.2933,13.11,2,6.1,-41.99,28.88,ROBN,WGMI,14,0.05,20,-0.131638,0.1688
-5.83,-1.8166,16.19,10,13.2,157.56,2.03,1.5037,7.92,4,12.1,-41.99,44.02,ROBN,WGMI,14,0.07,1,-0.131638,0.1688
54.03,6.1638,4.64,9,11.9,157.56,-1.07,-0.0994,8.2,4,12.1,-41.99,40.93,ROBN,WGMI,14,0.07,3,-0.131638,0.1688
-12.82,-1.2989,16.1,8,10.6,157.56,12.04,1.745,16.12,4,12.1,-41.99,54.03,ROBN,WGMI,14,0.07,5,-0.131638,0.1688
-17.93,-0.3228,31.35,7,9.2,157.56,-18.27,-2.3015,21.93,2,6.1,-41.99,23.72,ROBN,WGMI,14,0.07,10,-0.131638,0.1688
15.81,0.7879,48.26,5,6.6,157.56,-13.11,-8.2933,13.11,2,6.1,-41.99,28.88,ROBN,WGMI,14,0.07,20,-0.131638,0.1688
-4.56,-1.8177,8.17,32,44.3,-7.01,-5.37,-9.6513,5.37,13,42.0,0.63,-6.0,FNGU,^TNX,3,0.01,1,-0.153655,0.1436
-9.19,-1.673,17.58,24,33.2,-7.01,6.28,6.4188,0.79,10,32.3,0.63,5.65,FNGU,^TNX,3,0.01,3,-0.153655,0.1436
6.51,0.8268,4.79,19,26.3,-7.01,4.76,4.7629,1.1,7,22.6,0.63,4.13,FNGU,^TNX,3,0.01,5,-0.153655,0.1436
1.16,0.2134,12.08,12,16.6,-7.01,4.5,2.9768,0.43,5,16.2,0.63,3.87,FNGU,^TNX,3,0.01,10,-0.153655,0.1436
-1.29,-0.1882,7.2,7,9.7,-7.01,-9.09,-4.1943,9.09,3,9.7,0.63,-9.72,FNGU,^TNX,3,0.01,20,-0.153655,0.1436
-3.77,-1.4277,4.93,29,40.2,-7.01,-1.92,-3.6974,2.77,13,42.0,0.63,-2.55,FNGU,^TNX,3,0.02,1,-0.153655,0.1436
-5.75,-1.2061,9.77,22,30.5,-7.01,-1.71,-1.5466,3.39,9,29.1,0.63,-2.34,FNGU,^TNX,3,0.02,3,-0.153655,0.1436
10.87,1.2926,6.2,17,23.5,-7.01,8.16,6.5564,0.26,7,22.6,0.63,7.53,FNGU,^TNX,3,0.02,5,-0.153655,0.1436
-2.44,-0.2225,12.02,12,16.6,-7.01,4.14,2.3022,1.37,4,12.9,0.63,3.51,FNGU,^TNX,3,0.02,10,-0.153655,0.1436
-7.27,-2.6167,8.15,7,9.7,-7.01,-6.78,-1.9621,6.78,3,9.7,0.63,-7.41,FNGU,^TNX,3,0.02,20,-0.153655,0.1436
-9.56,-4.326,9.56,28,38.8,-7.01,-1.96,-4.3526,2.86,10,32.3,0.63,-2.59,FNGU,^TNX,3,0.03,1,-0.153655,0.1436
-2.83,-0.6686,7.72,21,29.1,-7.01,0.11,0.1508,2.6,8,25.8,0.63,-0.52,FNGU,^TNX,3,0.03,3,-0.153655,0.1436
18.86,2.1805,5.85,16,22.2,-7.01,0.41,0.2698,3.71,6,19.4,0.63,-0.22,FNGU,^TNX,3,0.03,5,-0.153655,0.1436
-7.98,-1.0419,11.42,11,15.2,-7.01,3.13,1.9491,1.38,4,12.9,0.63,2.5,FNGU,^TNX,3,0.03,10,-0.153655,0.1436
-3.79,-0.9553,4.7,7,9.7,-7.01,-4.89,-1.7838,5.05,3,9.7,0.63,-5.52,FNGU,^TNX,3,0.03,20,-0.153655,0.1436
-9.29,-6.1245,10.45,18,24.9,-7.01,0.85,3.0989,1.14,7,22.6,0.63,0.22,FNGU,^TNX,3,0.05,1,-0.153655,0.1436
-0.6,-0.202,4.18,14,19.4,-7.01,1.56,1.99,1.47,6,19.4,0.63,0.93,FNGU,^TNX,3,0.05,3,-0.153655,0.1436
4.04,1.151,5.5,12,16.6,-7.01,2.62,1.4577,3.71,5,16.2,0.63,1.99,FNGU,^TNX,3,0.05,5,-0.153655,0.1436
1.59,0.3621,3.43,8,11.1,-7.01,3.13,1.9491,1.38,4,12.9,0.63,2.5,FNGU,^TNX,3,0.05,10,-0.153655,0.1436
-1.17,-0.4575,3.89,4,5.5,-7.01,3.3,1.473,1.18,2,6.5,0.63,2.67,FNGU,^TNX,3,0.05,20,-0.153655,0.1436
-5.14,-4.7296,7.0,11,15.2,-7.01,2.25,10.157,0.4,5,16.2,0.63,1.62,FNGU,^TNX,3,0.07,1,-0.153655,0.1436
4.51,2.465,3.38,9,12.5,-7.01,0.5,0.9498,1.71,4,12.9,0.63,-0.14,FNGU,^TNX,3,0.07,3,-0.153655,0.1436
8.62,5.5365,0.93,9,12.5,-7.01,4.87,4.7438,0.69,4,12.9,0.63,4.24,FNGU,^TNX,3,0.07,5,-0.153655,0.1436
-2.03,-0.3438,5.51,7,9.7,-7.01,1.9,1.0235,1.93,4,12.9,0.63,1.27,FNGU,^TNX,3,0.07,10,-0.153655,0.1436
-4.4,-3.1832,4.91,4,5.5,-7.01,6.51,6.4714,0.0,2,6.5,0.63,5.87,FNGU,^TNX,3,0.07,20,-0.153655,0.1436
-6.24,-0.8191,24.56,13,18.0,39.1,12.87,8.4594,3.4,5,16.2,-34.92,47.79,MSFT,FNGU,10,0.01,1,0.136721,0.1603
10.51,1.4784,10.61,10,13.8,39.1,8.38,7.5719,0.14,4,12.9,-34.92,43.31,MSFT,FNGU,10,0.01,3,0.136721,0.1603
56.82,3.473,8.23,10,13.8,39.1,-9.45,-3.7971,9.45,4,12.9,-34.92,25.48,MSFT,FNGU,10,0.01,5,0.136721,0.1603
47.27,3.9816,5.81,8,11.1,39.1,2.9,0.6078,12.42,3,9.7,-34.92,37.82,MSFT,FNGU,10,0.01,10,0.136721,0.1603
74.48,2.0576,17.76,5,6.9,39.1,39.66,8.0818,0.0,2,6.5,-34.92,74.58,MSFT,FNGU,10,0.01,20,0.136721,0.1603
-3.5,-2.1757,8.59,7,9.7,39.1,22.18,16.5269,0.32,5,16.2,-34.92,57.1,MSFT,FNGU,10,0.02,1,0.136721,0.1603
4.67,1.4968,7.11,7,9.7,39.1,6.94,5.54,0.8,4,12.9,-34.92,41.86,MSFT,FNGU,10,0.02,3,0.136721,0.1603
33.92,3.0812,10.14,7,9.7,39.1,-9.9,-4.7834,9.9,3,9.7,-34.92,25.02,MSFT,FNGU,10,0.02,5,0.136721,0.1603
-29.71,-0.4621,50.78,6,8.3,39.1,11.03,1.5221,9.49,3,9.7,-34.92,45.96,MSFT,FNGU,10,0.02,10,0.136721,0.1603
-5.56,0.07,28.11,3,4.2,39.1,41.77,43.8247,0.0,2,6.5,-34.92,76.69,MSFT,FNGU,10,0.02,20,0.136721,0.1603
-10.51,-18.0551,10.51,4,5.5,39.1,4.21,0.0,0.0,1,3.2,-34.92,39.13,MSFT,FNGU,10,0.03,1,0.136721,0.1603
23.95,5.4436,6.0,4,5.5,39.1,-0.14,0.0,0.14,1,3.2,-34.92,34.78,MSFT,FNGU,10,0.03,3,0.136721,0.1603
22.09,2.9717,10.14,4,5.5,39.1,-9.5,0.0,9.5,1,3.2,-34.92,25.43,MSFT,FNGU,10,0.03,5,0.136721,0.1603
-62.46,-3.5999,62.64,3,4.2,39.1,-11.82,0.0,11.82,1,3.2,-34.92,23.1,MSFT,FNGU,10,0.03,10,0.136721,0.1603
3.15,0.4941,28.32,3,4.2,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,MSFT,FNGU,10,0.03,20,0.136721,0.1603
5.37,16.5919,0.0,2,2.8,39.1,1.01,0.0,0.0,1,3.2,-34.92,35.93,MSFT,FNGU,10,0.05,1,0.136721,0.1603
3.94,4.7755,0.71,2,2.8,39.1,-2.63,0.0,2.63,1,3.2,-34.92,32.3,MSFT,FNGU,10,0.05,3,0.136721,0.1603
11.09,0.0,0.0,1,1.4,39.1,-3.63,0.0,3.63,1,3.2,-34.92,31.29,MSFT,FNGU,10,0.05,5,0.136721,0.1603
14.76,0.0,0.0,1,1.4,39.1,-3.41,0.0,3.41,1,3.2,-34.92,31.51,MSFT,FNGU,10,0.05,10,0.136721,0.1603
35.21,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,MSFT,FNGU,10,0.05,20,0.136721,0.1603
5.37,16.5919,0.0,2,2.8,39.1,1.01,0.0,0.0,1,3.2,-34.92,35.93,MSFT,FNGU,10,0.07,1,0.136721,0.1603
3.94,4.7755,0.71,2,2.8,39.1,-2.63,0.0,2.63,1,3.2,-34.92,32.3,MSFT,FNGU,10,0.07,3,0.136721,0.1603
11.09,0.0,0.0,1,1.4,39.1,-3.63,0.0,3.63,1,3.2,-34.92,31.29,MSFT,FNGU,10,0.07,5,0.136721,0.1603
14.76,0.0,0.0,1,1.4,39.1,-3.41,0.0,3.41,1,3.2,-34.92,31.51,MSFT,FNGU,10,0.07,10,0.136721,0.1603
35.21,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,MSFT,FNGU,10,0.07,20,0.136721,0.1603
32.77,5.36,9.76,13,10.7,-51.38,-7.89,-0.0978,28.88,5,9.5,-86.01,78.12,ROM,ETHU,20,0.01,1,0.11381,0.1921
-60.32,-6.8787,63.09,12,9.9,-51.38,-34.24,-3.2966,46.76,5,9.5,-86.01,51.78,ROM,ETHU,20,0.01,3,0.11381,0.1921
-33.84,-1.0299,52.19,11,9.1,-51.38,62.64,5.1645,4.07,5,9.5,-86.01,148.65,ROM,ETHU,20,0.01,5,0.11381,0.1921
31.92,1.2157,64.11,9,7.4,-51.38,-29.0,-1.7839,36.41,4,7.6,-86.01,57.01,ROM,ETHU,20,0.01,10,0.11381,0.1921
780.19,2.8176,15.27,7,5.8,-51.38,24.74,1.1641,15.23,3,5.7,-86.01,110.75,ROM,ETHU,20,0.01,20,0.11381,0.1921
-8.16,-0.4285,37.38,12,9.9,-51.38,-19.13,-10.4669,20.07,5,9.5,-86.01,66.88,ROM,ETHU,20,0.02,1,0.11381,0.1921
-49.22,-4.365,54.12,12,9.9,-51.38,-6.11,-0.5231,15.16,5,9.5,-86.01,79.9,ROM,ETHU,20,0.02,3,0.11381,0.1921
38.64,2.3189,20.24,10,8.2,-51.38,7.8,1.186,29.56,4,7.6,-86.01,93.81,ROM,ETHU,20,0.02,5,0.11381,0.1921
-78.29,-1.9248,86.82,9,7.4,-51.38,42.9,3.7088,0.64,4,7.6,-86.01,128.92,ROM,ETHU,20,0.02,10,0.11381,0.1921
-100.28,-1.53,100.15,7,5.8,-51.38,70.94,3.2354,0.0,3,5.7,-86.01,156.95,ROM,ETHU,20,0.02,20,0.11381,0.1921
-0.43,0.789,31.59,11,9.1,-51.38,-19.13,-10.4669,20.07,5,9.5,-86.01,66.88,ROM,ETHU,20,0.03,1,0.11381,0.1921
-56.25,-4.9124,59.31,11,9.1,-51.38,-28.7,-3.0453,31.49,5,9.5,-86.01,57.31,ROM,ETHU,20,0.03,3,0.11381,0.1921
-45.43,-0.9615,63.81,10,8.2,-51.38,-24.03,-2.7592,29.56,4,7.6,-86.01,61.98,ROM,ETHU,20,0.03,5,0.11381,0.1921
-76.55,-0.1196,87.04,8,6.6,-51.38,42.08,4.8335,0.64,3,5.7,-86.01,128.1,ROM,ETHU,20,0.03,10,0.11381,0.1921
490.33,2.5054,6.01,7,5.8,-51.38,8.49,115.1061,0.0,2,3.8,-86.01,94.5,ROM,ETHU,20,0.03,20,0.11381,0.1921
38.75,11.8122,1.49,9,7.4,-51.38,0.95,1.0374,6.42,3,5.7,-86.01,86.96,ROM,ETHU,20,0.05,1,0.11381,0.1921
-52.95,-4.0521,52.95,9,7.4,-51.38,28.89,12.0007,0.0,3,5.7,-86.01,114.9,ROM,ETHU,20,0.05,3,0.11381,0.1921
